business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
b7ZmHTzf_CnqnXkArlvSxg,Public Storage,2435 E Cheyenne Ave,North Las Vegas,NV,89030,36.216805,-115.1174874,3.5,15,1,{'BusinessAcceptsCreditCards': 'True'},"Local Services, Self Storage","{'Monday': '9:30-18:0', 'Tuesday': '9:30-18:0', 'Wednesday': '9:30-18:0', 'Thursday': '9:30-18:0', 'Friday': '9:30-18:0', 'Saturday': '9:30-17:0', 'Sunday': '9:30-17:0'}"
CrF_Q4v5GFpjjQAFOUJMeA,Elaine's Nails,"4705 S Durango Dr, Ste 110",Las Vegas,NV,89147,36.103358,-115.279654,5.0,21,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'False'}","Skin Care, Nail Salons, Beauty & Spas, Hair Removal",
FKB0iTXxUhrEubdwt0TWlg,Crate and Barrel,95 Square One Drive,Mississauga,ON,L5B 0E2,43.5968215191,-79.6437642168,2.5,8,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'BikeParking': 'False'}","Shopping, Home Decor, Home & Garden, Furniture Stores","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '9:30-20:0', 'Sunday': '11:0-19:0'}"
Ve6fij82hmPTGDS8S8x1Lg,Booboo Pet Grooming Services,2469 Lake Shore Boulevard W,Toronto,ON,M8V 1C5,43.6133549,-79.4886723,4.5,31,1,,"Pet Sitting, Pets, Pet Services, Pet Stores, Pet Groomers","{'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '9:0-17:0'}"
ac3laXcJnclYZAO65XAcmA,Black Bear Diner,7680 Las Vegas Blvd S,Las Vegas,NV,89123,36.05016,-115.171224,4.0,347,1,"{'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'RestaurantsTakeOut': 'True', 'DriveThru': 'False', 'RestaurantsPriceRange2': '2', 'Alcohol': ""'none'"", 'RestaurantsTableService': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""'casual'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Restaurants, Diners, Breakfast & Brunch, Burgers, American (Traditional)","{'Monday': '6:0-20:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-20:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}"
xrWiceOpCCKZvt9E_3iI7Q,US Storage Centers,19315 North 83rd Ave,Peoria,AZ,85382,33.659351,-112.236561,5.0,19,1,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True'}","Local Services, Professional Services, Self Storage","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-14:0'}"
C2bcAmwrfvj3tGezHTYGEQ,Kohl's - Northwest Las Vegas,6700 N Durango Dr,Las Vegas,NV,89149,36.283026,-115.2845286,3.5,56,1,"{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Home & Garden, Cosmetics & Beauty Supply, Jewelry, Beauty & Spas, Shoe Stores, Shopping, Fashion, Furniture Stores, Women's Clothing, Department Stores, Men's Clothing","{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-23:0', 'Saturday': '8:0-23:0', 'Sunday': '9:0-21:0'}"
lAkrfCozFh9PFEFcx7rWmA,Nymark Cleaners,4857 Leslie Street,North York,ON,M2J 2K8,43.779166,-79.3654552,2.0,3,1,,"Laundry Services, Local Services, Dry Cleaning & Laundry","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '9:0-17:0', 'Sunday': '10:0-17:0'}"
QfCNE0go_GXaOof7RW43gg,John's BBQ Chicken,2828 Kingsway Drive,Oakville,ON,L6J 7M2,43.4996169,-79.6614658,4.0,24,1,"{'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'Caters': 'True'}","Chicken Wings, Restaurants, Barbeque","{'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-20:0'}"
nSsD5NQk5TUXN3m85TMNYw,AutoZone,6877 N Pima Rd,Scottsdale,AZ,85250,33.536358,-111.89111,4.0,12,1,,"Auto Parts & Supplies, Automotive","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '8:0-21:0'}"
sR8AnN3Exc3VJ6Ax3MNT5Q,Tutto Pasta,1900 Cayuga St,Middleton,WI,53562,43.0961242852,-89.5144023452,2.5,26,0,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'False', 'OutdoorSeating': 'True', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True'}","Italian, Restaurants",
LTcDbTiwNx-6tFcEUn9Ofg,Enterprise Rent-A-Car,6301 Silver Dart Dr,Mississauga,ON,L5P 1A2,43.672781,-79.670925,4.5,39,1,,"Car Rental, Hotels & Travel","{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-0:0'}"
a_mzZaetPC09c-5XJObfDA,Love's Travel Stop,8313 W Roosevelt St,Tolleson,AZ,85353,33.4581677,-112.2401045,2.5,6,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'False'}","Convenience Stores, Automotive, Roadside Assistance, Commercial Truck Repair, Gas Stations, Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
ZCMrBCxjjAxH1B8ExoFpTA,Quarry Park Chiropractic & Wellness Centre,"11420 27th Street SE, Suite 219, Douglasdale Professional Building",Calgary,AB,T2Z 3R6,50.953656,-113.9961796019,5.0,8,1,{'ByAppointmentOnly': 'True'},"Massage Therapy, Health & Medical, Chiropractors, Acupuncture","{'Monday': '10:0-18:0', 'Tuesday': '15:0-19:0', 'Wednesday': '10:0-18:0', 'Thursday': '9:0-14:0', 'Friday': '9:0-17:30', 'Saturday': '9:0-15:0'}"
Gdz5mlfw6F215aIYg0B9jg,Jyoti's World Cuisine,7128 Albemarle Rd,Charlotte,NC,28227,35.2034535,-80.7215716,4.5,24,1,{'RestaurantsReservations': 'False'},"Restaurants, Vegan, Vegetarian, Indian","{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
pByOvSdhIDqtkGjAw5ZlpA,Nervous Dog Coffee Bar and Roaster,4161 Steels Pointe Rd,Stow,OH,44224,41.1825660223,-81.482763961,4.5,54,1,"{'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1'}","Food, Coffee & Tea","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '8:0-20:0'}"
SvUvVEr9cTjS-PJQ9MuckQ,Caffeine,1448 Lawrence Avenue E,Toronto,ON,M4A 2S6,43.742555,-79.314252,4.5,30,1,"{'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'DogsAllowed': 'False', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': True, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsReservations': 'False'}","Restaurants, Breakfast & Brunch, Sandwiches, Food, Coffee & Tea","{'Monday': '0:0-0:0', 'Tuesday': '8:30-14:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-18:0', 'Friday': '7:30-18:0', 'Saturday': '8:0-18:0', 'Sunday': '9:0-16:0'}"
UUXP5-ZHi6AFIb2nn92Jpw,Chartiers Valley Medical Center,1168 Washington Pike,Bridgeville,PA,15017,40.369082,-80.101222,2.0,3,1,{'ByAppointmentOnly': 'False'},"Medical Centers, Doctors, Health & Medical",
JuELQ3YKUmsk4ve8IvRcKA,Academy of Nail Technology,3553 W Northern Ave,Phoenix,AZ,85051,33.5519656,-112.135572,2.5,39,1,,"Specialty Schools, Cosmetology Schools, Education",
sm-VYzJ-BYaHx2DUeLkLaA,Starbucks,221 N Rampart Blvd,Las Vegas,NV,89145,36.17604,-115.291918,4.0,9,1,"{'WiFi': ""'free'"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'BikeParking': 'False', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'Caters': 'False'}","Coffee & Tea, Restaurants, Food","{'Monday': '6:0-19:0', 'Tuesday': '6:0-19:0', 'Wednesday': '6:0-19:0', 'Thursday': '6:0-21:0', 'Friday': '6:0-21:0', 'Saturday': '6:0-19:0', 'Sunday': '8:0-19:0'}"
OBG6pnLgc9T6Wov5p-WWtA,Bla Bla Coup' Atelier de Coiffure,424 Avenue Duluth E,Montréal,QC,H2L 1A3,45.5211078,-73.5753352,4.5,4,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Hair Salons, Beauty & Spas","{'Tuesday': '10:0-17:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0'}"
xCmWITdnLPx0wmK9p6t6hw,Buk Chang Dong Soon Tofu,478 Dundas Street W,Toronto,ON,M5T 1G8,43.6532992738,-79.3967667595,3.5,10,0,"{'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'formal'"", 'NoiseLevel': ""u'average'""}","Korean, Restaurants","{'Monday': '11:0-22:30', 'Tuesday': '11:0-22:30', 'Wednesday': '11:0-22:30', 'Thursday': '11:0-22:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-22:30'}"
aJ0UDahMrvpiqDcy0cQIlw,Marshalls,4729 E Ray Rd,Phoenix,AZ,85044,33.3177164,-111.982128,3.0,12,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True'}","Discount Store, Shopping",
fAkMOgdSa_d9oJ1GVSpt5A,K&G Fashion Superstore,"26315 Great Plz N, Unit  5",North Olmsted,OH,44130,41.4162017982,-81.915047165,4.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3'}","Formal Wear, Shopping, Women's Clothing, Fashion, Discount Store, Men's Clothing","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-19:0'}"
SMXmELJ8jFBPDq3VWRlLeQ,JC Sushi and Chinese,2740 W Bell Rd,Phoenix,AZ,85053,33.6403913832,-112.1190579236,3.5,177,1,"{'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'DogsAllowed': 'False', 'WiFi': ""u'no'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'BusinessAcceptsBitcoin': 'False', 'Caters': 'True'}","Sushi Bars, Chinese, Restaurants, Vietnamese","{'Monday': '4:0-9:0', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '12:0-21:30'}"
MFfK5cLkIjdD5ONn0qB_aA,Glamsquad 702 Events Inc.,3920 E Patrick Ln,Las Vegas,NV,89120,36.0792361405,-115.0884941326,4.5,89,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Beauty & Spas, Event Planning & Services, Party & Event Planning, Makeup Artists, Hair Salons","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}"
_LjDXIOu5ZkTJDj5lGDgtw,Sudwest Gyros & Co.,3401 Rue Notre-Dame O,Montréal,QC,H4C 1P3,45.480768,-73.579095,4.0,8,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Greek, Restaurants, Event Planning & Services, Bars, Mediterranean, Nightlife, Caterers","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '16:0-23:0'}"
q-gyh80GMfiJBaWjDxtDBA,Hair by Sherri,"10300 W Charleston Blvd, Ste 17, Body Spa Redrock",Las Vegas,NV,89135,36.1605691,-115.3208852,5.0,9,1,"{'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'True', 'HairSpecializesIn': ""{'straightperms': False, 'coloring': False, 'extensions': False, 'africanamerican': False, 'curly': False, 'kids': False, 'perms': False, 'asian': False}"", 'WheelchairAccessible': 'True'}","Hair Stylists, Hair Salons, Beauty & Spas","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0'}"
tFk321Wn0i4ZVWTl63XMvg,Law Office of Amber L. Guymon,"1839 E Queen Creek Rd, Ste 3",Chandler,AZ,85286,33.2616234,-111.8099277,5.0,7,1,"{'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'False'}","Criminal Defense Law, Divorce & Family Law, Bankruptcy Law, Lawyers, Professional Services","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-14:0'}"
E2mliq0r8mKwwx4lxVUpFQ,Therapeutic Retreat,"1553 W Todd Dr, Ste 106",Tempe,AZ,85283,33.343356,-111.9637578,4.5,31,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True', 'BusinessAcceptsBitcoin': 'False'}","Beauty & Spas, Health & Medical, Massage, Massage Therapy, Hair Removal, Skin Care, Waxing","{'Wednesday': '14:0-20:0', 'Thursday': '10:0-15:0', 'Friday': '9:0-15:0', 'Saturday': '9:0-15:0'}"
zRSUXYmoPraF1YSWG59gFQ,Winchell's Pub & Grill,2520 E Craig Rd,North Las Vegas,NV,89030,36.2408160989,-115.1163467785,3.0,9,0,"{'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True'}","Pubs, Restaurants, American (New), Bars, American (Traditional), Nightlife",
bM9deCdZjRimPggKuiJwaA,Taste Seduction,399 Keele Street,Toronto,ON,M6P 2K9,43.6661321,-79.4644767,4.5,21,1,"{'BikeParking': 'True', 'Caters': 'True', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""u'casual'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True'}","Restaurants, Event Planning & Services, Caterers, Caribbean","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}"
p6STmJwHRgN-sp5x9OH0_Q,Jason's Tree Service,"2718 Mcdowell Rd, Ste 5",Phoenix,AZ,85009,33.466754,-112.1181045,4.0,13,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Home Services, Tree Services","{'Monday': '7:30-16:0', 'Tuesday': '7:30-16:0', 'Wednesday': '7:30-16:0', 'Thursday': '7:30-16:0', 'Friday': '7:30-16:0'}"
-YPVZlvELhuDbw2z2fdciA,Allstate Insurance Agent: Adam Brown,"3620 N Rancho Dr, Ste 105",Las Vegas,NV,89130,36.225648,-115.2178008,3.5,3,1,,"Life Insurance, Auto Insurance, Financial Services, Home & Rental Insurance, Insurance","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0'}"
Pl3BoXoOw6mQsauGf755xw,Sao Sao,7209 Boulevard Taschereau,Brossard,QC,J4Y 1T1,45.4611089,-73.464396,3.0,12,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'quiet'"", 'HasTV': 'False', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'hipster': False, 'casual': False}"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2'}","Vietnamese, Restaurants",
LgbLH09Z1tTk69pNJcZaVQ,Cortez Visual,"219 S William Dillard Dr, Bldg 2, Ste 117",Gilbert,AZ,85233,33.3459062944,-111.8302352294,5.0,14,1,{'BusinessAcceptsCreditCards': 'True'},"Marketing, Web Design, Professional Services, Vehicle Wraps, Printing Services, Graphic Design, Automotive, Local Services","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}"
HvQUpDethWCEMPVg1iiIsA,9Round - Matthews,"929 Park Center Dr, Ste 102",Matthews,NC,28105,35.1198188948,-80.719162859,5.0,6,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'False'}","Trainers, Martial Arts, Fitness & Instruction, Boxing, Gyms, Active Life","{'Monday': '16:0-20:0', 'Tuesday': '16:0-20:0', 'Wednesday': '16:0-20:0', 'Thursday': '16:0-20:0', 'Friday': '16:0-18:0', 'Saturday': '9:0-13:0'}"
Povanu2st159vNgstK_rOQ,CAC CrossFit,7980 W Sahara Ave,Las Vegas,NV,89117,36.1448368,-115.2651803,4.5,11,1,{'GoodForKids': 'True'},"Boot Camps, Fitness & Instruction, Active Life, Sports Clubs, Trainers, Gyms, Interval Training Gyms","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}"
I3eTAjHzZ2KhQBIrsUQdRg,Try Again Beverage's House,111 3 Avenue SE,Calgary,AB,T2G 4Z4,51.0501383,-114.0619675,4.0,20,1,"{'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True'}","Food, Coffee & Tea, Nightlife","{'Monday': '11:30-18:30', 'Tuesday': '11:30-18:30', 'Wednesday': '11:30-18:30', 'Thursday': '11:30-18:30', 'Friday': '11:30-18:30', 'Saturday': '11:30-18:30', 'Sunday': '11:30-18:30'}"
lyX4wSgQKy7-ybg_03ynOQ,Boulder Dental Group,"806 Buchanan Blvd, Ste 108",Boulder City,NV,89005,35.972141,-114.8459454,5.0,3,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Health & Medical, General Dentistry, Dentists","{'Monday': '0:0-0:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-16:0'}"
u4UwOZO6njSLVf6SRvVjyw,AdultMart,7600 B Mcknight Rd,Pittsburgh,PA,15237,40.5443795,-80.0144748,4.0,4,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","Arcades, Arts & Entertainment, Lingerie, Shopping, Fashion, Adult, Books, Mags, Music & Video, Newspapers & Magazines","{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '12:0-20:0', 'Sunday': '12:0-20:0'}"
